user_id,date
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
e2c1684b-7cb4-4562-859e-ab4627be122f,2016-05-03
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-06-08
a553b40d-5dca-4aa8-964d-5fe76965a8f2,2016-05-04
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
8e9fe16b-1862-4d85-b573-1a3e56642bf7,2016-05-06
037ba5f5-5e96-46aa-9055-5680d7f39617,2016-05-09
4240c331-3205-47e1-871d-42aba15df59d,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-03
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-15
8e9fe16b-1862-4d85-b573-1a3e56642bf7,2016-05-22
e23e0f8f-c4ec-4b9a-9ce3-1f8fb022f7ae,2016-05-03
ade041db-6f52-4fb8-9761-d219a35cf212,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-13
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
5730c10d-a17a-4e59-bdfe-083b948e417c,2016-05-06
62032cd8-63e6-4e74-8a19-068e0e1ff8fe,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-03
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-15
56ee8656-4e8c-46a2-8135-98e46919ed86,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-09
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-08
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
ade041db-6f52-4fb8-9761-d219a35cf212,2016-05-03
291714cb-b1c0-4d9e-bc8f-7fe93fe2224d,2016-05-05
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-07
65bb1405-05f0-4011-9563-2f0e3d193696,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
8e9fe16b-1862-4d85-b573-1a3e56642bf7,2016-05-12
78c7fae3-6310-4f6e-bcff-931e64418b72,2016-05-05
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-25
a0d60a06-0409-497d-acf5-705e1382da98,2016-05-31
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-15
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-26
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-06-01
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
1e55dd35-71ef-4720-af27-a1363ca8e25e,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-02
e23e0f8f-c4ec-4b9a-9ce3-1f8fb022f7ae,2016-05-11
36307d98-c093-4f37-90ae-6ececb79f985,2016-05-07
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-28
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
907d12b0-e3f8-4f9a-b8de-bdeaef6035bc,2016-05-03
325340c1-b717-419f-a872-afee7f6cd6d1,2016-05-03
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-13
f4b5c526-452f-46d1-9a1a-22c01a8c0e4d,2016-05-24
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-13
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-22
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-28
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-28
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-15
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-28
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-13
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-15
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-12
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-12
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-08
e23e0f8f-c4ec-4b9a-9ce3-1f8fb022f7ae,2016-05-11
0afabfb1-267c-4951-be8e-0552e6dbee3d,2016-05-25
c9e3c55a-3e72-4323-80ac-60a5144dcd34,2016-05-07
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-25
ade041db-6f52-4fb8-9761-d219a35cf212,2016-05-03
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-06-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-21
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-22
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-08
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-04
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-06-08
a553b40d-5dca-4aa8-964d-5fe76965a8f2,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-28
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-15
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-30
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
a553b40d-5dca-4aa8-964d-5fe76965a8f2,2016-05-04
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-06-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-02
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-08
a5f2c274-73de-427b-97c2-563631106db1,2016-05-06
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-21
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-28
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
408fc8c9-19c0-4622-90f3-d9f05441d547,2016-05-04
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-12
80a38bc3-966c-4392-993d-2f62317506a6,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
037ba5f5-5e96-46aa-9055-5680d7f39617,2016-05-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
e23e0f8f-c4ec-4b9a-9ce3-1f8fb022f7ae,2016-05-11
ff9193d8-8643-4ed7-b8b9-4367607ae84b,2016-05-04
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-07
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-11
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-12
21fbe8de-78a7-48c3-9630-87d95e27c2d2,2016-05-05
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-13
e2c1684b-7cb4-4562-859e-ab4627be122f,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
a6aa6cbb-2f70-40d2-9f61-2b05bee5d55f,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-07
7a8d2453-9f07-42da-bf9d-5ecb5fc403cd,2016-05-05
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-30
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-31
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-22
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
907d12b0-e3f8-4f9a-b8de-bdeaef6035bc,2016-05-03
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-15
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-12
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-15
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-08
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-06-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-14
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-28
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-28
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
88c42f77-0f3a-40b6-9680-ef4aac03b395,2016-05-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-25
4df963f8-b1c5-483f-9eef-19bbcd6a2b5e,2016-06-01
037ba5f5-5e96-46aa-9055-5680d7f39617,2016-05-09
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-15
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-02
a873b06b-d7b5-43ca-b401-36888fc146f2,2016-05-03
4df963f8-b1c5-483f-9eef-19bbcd6a2b5e,2016-06-01
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-21
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-14
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-15
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-03
bf0c1f07-aff5-47f6-98b7-26559ab474a3,2016-06-08
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
325340c1-b717-419f-a872-afee7f6cd6d1,2016-05-03
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
88c42f77-0f3a-40b6-9680-ef4aac03b395,2016-05-08
e23e0f8f-c4ec-4b9a-9ce3-1f8fb022f7ae,2016-05-06
0047f4b6-957f-405c-ab3e-2ed7d089ea70,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
a0d60a06-0409-497d-acf5-705e1382da98,2016-05-25
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-15
80a38bc3-966c-4392-993d-2f62317506a6,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-05
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-12
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-06-09
bf0c1f07-aff5-47f6-98b7-26559ab474a3,2016-06-08
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
a6aa6cbb-2f70-40d2-9f61-2b05bee5d55f,2016-05-03
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-12
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-03
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-15
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-12
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
a873b06b-d7b5-43ca-b401-36888fc146f2,2016-05-03
2959a74d-597b-401c-a641-c155a0ee0c73,2016-05-04
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
7a8d2453-9f07-42da-bf9d-5ecb5fc403cd,2016-05-05
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-25
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-12
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-31
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-09
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-17
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-05
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-03
e23e0f8f-c4ec-4b9a-9ce3-1f8fb022f7ae,2016-05-11
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-11
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
f745e7ef-9305-40f4-ba14-7599b20c6099,2016-06-08
a0d60a06-0409-497d-acf5-705e1382da98,2016-05-31
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-13
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
f2409011-4324-4a8f-ae6d-e8f1a5a12c73,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
7eaf21ad-a664-4e2b-953b-bc74dc674042,2016-05-03
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-11
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-21
56ee8656-4e8c-46a2-8135-98e46919ed86,2016-05-04
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-12
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-13
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
f745e7ef-9305-40f4-ba14-7599b20c6099,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
8e28ccec-a302-43a6-a744-6b556346e0c1,2016-05-30
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
7eaf21ad-a664-4e2b-953b-bc74dc674042,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-02
65bb1405-05f0-4011-9563-2f0e3d193696,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-02
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-12
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-15
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-03
2674a5e1-ea3b-47a9-b29b-83cd6de75d55,2016-05-04
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-08
907d12b0-e3f8-4f9a-b8de-bdeaef6035bc,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-28
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
e2c1684b-7cb4-4562-859e-ab4627be122f,2016-05-03
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-15
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-26
38915f40-0355-4d82-9e87-b38eb83feba9,2016-05-05
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-15
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-04
b1188729-534d-4018-bbf4-c1681d7087b5,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
7eaf21ad-a664-4e2b-953b-bc74dc674042,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-25
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-13
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-30
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
0047f4b6-957f-405c-ab3e-2ed7d089ea70,2016-05-04
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-06-09
ff9193d8-8643-4ed7-b8b9-4367607ae84b,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-16
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-13
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-04
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-25
a553b40d-5dca-4aa8-964d-5fe76965a8f2,2016-05-04
e23e0f8f-c4ec-4b9a-9ce3-1f8fb022f7ae,2016-05-11
7eaf21ad-a664-4e2b-953b-bc74dc674042,2016-05-03
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-06-09
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-06-08
a873b06b-d7b5-43ca-b401-36888fc146f2,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-13
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-28
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-28
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-01
65bb1405-05f0-4011-9563-2f0e3d193696,2016-05-03
8e28ccec-a302-43a6-a744-6b556346e0c1,2016-05-30
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-13
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
97c5543f-0b14-4bc0-ad77-9028487e94da,2016-05-10
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-11
037ba5f5-5e96-46aa-9055-5680d7f39617,2016-05-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-12
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-12
62032cd8-63e6-4e74-8a19-068e0e1ff8fe,2016-06-08
ec5e5608-a870-40b5-9ded-a2ddbb30d83b,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-09
e2c1684b-7cb4-4562-859e-ab4627be122f,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-02
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-30
a6aa6cbb-2f70-40d2-9f61-2b05bee5d55f,2016-05-03
53e7bc32-827c-49be-ba50-730b3ad12cce,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-06-08
4240c331-3205-47e1-871d-42aba15df59d,2016-05-04
e23e0f8f-c4ec-4b9a-9ce3-1f8fb022f7ae,2016-05-11
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-12
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-25
de935e74-ae5c-46ce-a75d-8a2814be3c0f,2016-05-05
5730c10d-a17a-4e59-bdfe-083b948e417c,2016-05-26
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
0afabfb1-267c-4951-be8e-0552e6dbee3d,2016-05-05
4c8726a4-0d59-4c60-bc7c-1417b63a59ec,2016-05-03
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-17
e23e0f8f-c4ec-4b9a-9ce3-1f8fb022f7ae,2016-05-11
c5a9520a-12c6-4a04-aef3-55258d855c44,2016-05-04
